MSE12,MSE23,MSE13,SSIM12,SSIM23,SSIM13
1412.806636,1402.94556,2569.497951,0.69793054,0.696676353,0.577373814
1402.94556,1456.132496,2664.13678,0.696676353,0.700313117,0.581604121
1456.132496,1490.900217,2705.922921,0.700313117,0.696467607,0.590243787
1490.900217,1501.080786,2740.437504,0.696467607,0.703052571,0.595515289
1501.080786,1454.495265,2655.610451,0.703052571,0.699037368,0.603717642
1454.495265,1409.769961,2574.173993,0.699037368,0.70215199,0.60363585
1409.769961,1399.946437,2484.985642,0.70215199,0.693628357,0.603727656
1399.946437,1383.25171,2436.90826,0.693628357,0.692948326,0.604464735
1383.25171,1165.928837,2193.571936,0.692948326,0.710517711,0.605977699
1165.928837,1188.837912,1980.311628,0.710517711,0.698295061,0.60937154
1188.837912,1187.930872,1976.053898,0.698295061,0.69869442,0.610349345
1187.930872,16873.04856,16956.67397,0.69869442,0.349875478,0.349678641
16873.04856,1838.214405,16976.73701,0.349875478,0.776810789,0.343707034
1838.214405,1990.515208,3190.84918,0.776810789,0.765407743,0.721132082
1990.515208,2510.562977,3837.202908,0.765407743,0.742183775,0.692058737
2510.562977,2713.265109,4510.015673,0.742183775,0.73014604,0.66863749
2713.265109,2924.79852,4819.785069,0.73014604,0.71874282,0.654792539
2924.79852,2537.711549,4683.597309,0.71874282,0.734947407,0.653460267
2537.711549,2470.543707,4270.827148,0.734947407,0.748270723,0.67373543
2470.543707,2300.605738,4053.411788,0.748270723,0.753845385,0.68919555
2300.605738,1996.140738,3646.617622,0.753845385,0.767931431,0.701139328
1996.140738,1759.209175,3225.774392,0.767931431,0.786582524,0.718040466
1759.209175,1774.481727,3028.346597,0.786582524,0.786634651,0.729133266
1774.481727,1619.389718,2886.689492,0.786634651,0.795429081,0.733867014
1619.389718,317.9946918,1774.880087,0.795429081,0.912616864,0.781544875
317.9946918,1969.218637,1888.641168,0.912616864,0.768695273,0.762694172
1969.218637,3094.748372,4146.759831,0.768695273,0.713087002,0.677962831
3094.748372,3613.441975,5282.7573,0.713087002,0.690208703,0.642698342
3613.441975,3829.310035,5873.837157,0.690208703,0.680259925,0.623329966
3829.310035,14000.73098,13813.44316,0.680259925,0.365287176,0.356400786
14000.73098,245.8471571,13905.59319,0.365287176,0.9370614,0.366282835
245.8471571,202.6755382,474.1753168,0.9370614,0.94325048,0.902935574
202.6755382,229.1807422,469.7117491,0.94325048,0.919659861,0.87926259
229.1807422,287.0164757,616.7576693,0.919659861,0.898363652,0.815813224
287.0164757,289.9083811,697.7399175,0.898363652,0.896872681,0.789354254
289.9083811,356.069401,752.1400217,0.896872681,0.876095624,0.775056148
356.069401,808.1250477,1173.91306,0.876095624,0.758278695,0.68969248
808.1250477,1263.734514,1906.463589,0.758278695,0.666430957,0.591117949
1263.734514,1377.368351,2248.208351,0.666430957,0.648117415,0.563522385
1377.368351,1146.682656,2150.230668,0.648117415,0.689527566,0.571245964
1146.682656,756.5159375,1761.747396,0.689527566,0.781481714,0.60155872
756.5159375,310.4999479,1107.496372,0.781481714,0.90229164,0.708236622
310.4999479,241.5509201,556.6580382,0.90229164,0.932896516,0.857468304
241.5509201,15085.94288,15206.95953,0.932896516,0.354617081,0.35296927
15085.94288,331.5224913,14991.59352,0.354617081,0.888603373,0.354972022
331.5224913,1202.908173,1583.769588,0.888603373,0.783742269,0.750765151
1202.908173,1152.579792,2299.322635,0.783742269,0.798481669,0.731424105
1152.579792,881.3479167,2071.15678,0.798481669,0.811175942,0.73905003
881.3479167,1037.72572,1955.932083,0.811175942,0.8055599,0.742381464
1037.72572,834.7752604,1915.112865,0.8055599,0.825182991,0.749062741
834.7752604,1159.298316,1991.79171,0.825182991,0.801150694,0.744961614
1159.298316,1720.535773,2576.080148,0.801150694,0.775947503,0.728653522
1720.535773,1808.351463,2908.333216,0.775947503,0.774072491,0.721974901
1808.351463,1796.005655,2999.809253,0.774072491,0.767653584,0.713181359
1796.005655,1897.204444,3005.11878,0.767653584,0.76708116,0.708531484
1897.204444,1697.437617,2831.827391,0.76708116,0.767242479,0.710069942
1697.437617,1435.16592,2570.299978,0.767242479,0.765486398,0.702472773
1435.16592,1458.625126,2412.276367,0.765486398,0.756083843,0.696037119
1458.625126,1417.687344,2413.208867,0.756083843,0.762200638,0.69540178
1417.687344,1243.878741,2357.554931,0.762200638,0.788037076,0.704864067
1243.878741,18752.3369,18817.18353,0.788037076,0.166956557,0.16797336
18752.3369,4286.369852,19226.38552,0.166956557,0.231358842,0.208966241
4286.369852,3482.188416,5475.824501,0.231358842,0.350232586,0.265068981
3482.188416,17777.38442,15211.78421,0.350232586,0.113714633,0.137468859
17777.38442,3498.219436,17840.14857,0.113714633,0.312983346,0.085885575
3498.219436,15979.27958,17588.62127,0.312983346,0.109441086,0.110749903
15979.27958,3108.274792,15111.40568,0.109441086,0.3644217,0.115957689
3108.274792,2657.375703,4611.61605,0.3644217,0.473202154,0.368834736
2657.375703,17917.56086,16289.85228,0.473202154,0.180577056,0.145260219
17917.56086,4994.857174,17595.47055,0.180577056,0.467880124,0.197347415
4994.857174,3362.813247,5969.263511,0.467880124,0.508558808,0.410324002
3362.813247,2996.157066,4536.938967,0.508558808,0.513992947,0.53957165
2996.157066,2297.605938,4572.38842,0.513992947,0.564650362,0.431085494
2297.605938,2385.669666,3787.548815,0.564650362,0.654989759,0.516243069
2385.669666,2243.854792,4248.420299,0.654989759,0.66115225,0.557881011
2243.854792,17440.51428,17823.57653,0.66115225,0.212501711,0.203011336
17440.51428,1727.453494,17254.36498,0.212501711,0.608691802,0.225903342
1727.453494,12852.60153,14051.00984,0.608691802,0.289872675,0.260073785
12852.60153,6176.485391,11259.47173,0.289872675,0.448706748,0.308777087
6176.485391,4188.867526,7248.39033,0.448706748,0.504785449,0.407942741
4188.867526,3105.883958,5280.252839,0.504785449,0.56681821,0.452143008
3105.883958,2347.397821,3976.883759,0.56681821,0.620037444,0.511440838
2347.397821,1675.912105,3108.097079,0.620037444,0.68922951,0.564480534
1675.912105,1139.674718,2432.032135,0.68922951,0.760681397,0.611358118
1139.674718,810.7567057,1765.824253,0.760681397,0.81499079,0.676256765
810.7567057,596.9658898,1252.130938,0.81499079,0.858422607,0.736628021
596.9658898,328.4743229,948.6859245,0.858422607,0.911723312,0.782915586
328.4743229,222.8568273,538.4683898,0.911723312,0.930671572,0.854311603
222.8568273,18694.96674,18653.13125,0.930671572,0.228602511,0.229341746
18694.96674,479.4023264,18658.51914,0.228602511,0.73851045,0.22962011
479.4023264,427.8625738,692.9783984,0.73851045,0.754972533,0.663298672
427.8625738,387.1095486,637.3026172,0.754972533,0.771902265,0.679362288
387.1095486,355.3824219,589.513342,0.771902265,0.79064296,0.69331001
355.3824219,335.9802951,556.5478993,0.79064296,0.805263888,0.716559173
335.9802951,312.7965538,531.2197309,0.805263888,0.81845928,0.732496259
312.7965538,307.4113845,505.8349175,0.81845928,0.83383234,0.749601509
307.4113845,305.7276563,503.7224175,0.83383234,0.839172944,0.758971192
305.7276563,285.7949913,494.5422135,0.839172944,0.854002631,0.767154194
285.7949913,289.0508594,489.1194792,0.854002631,0.846735926,0.768672763
289.0508594,290.9794575,500.2780946,0.846735926,0.848785456,0.759144209
290.9794575,309.4646441,524.814388,0.848785456,0.841600026,0.757534129
309.4646441,286.9299045,528.3794097,0.841600026,0.849455358,0.757552672
286.9299045,318.4169358,539.4360938,0.849455358,0.837434069,0.74542041
318.4169358,301.4187283,558.2721137,0.837434069,0.838564076,0.729780936
301.4187283,254.6562977,509.3117274,0.838564076,0.859621772,0.747040342
254.6562977,246.8617969,468.9609505,0.859621772,0.861339609,0.766371758
246.8617969,273.6478212,488.2688715,0.861339609,0.847156322,0.751070999
273.6478212,303.6128125,545.6663281,0.847156322,0.82606382,0.713530165
303.6128125,273.0898785,548.5302951,0.82606382,0.845848337,0.710714263
273.0898785,230.4248915,485.4893793,0.845848337,0.86768952,0.745311945
230.4248915,233.6686719,448.564145,0.86768952,0.860898074,0.761463629
233.6686719,274.1167752,489.939553,0.860898074,0.837157157,0.733895274
274.1167752,384.7524783,633.4846788,0.837157157,0.788598092,0.675858509
384.7524783,280.7034332,629.6821875,0.788598092,0.833648281,0.677375923
280.7034332,211.168572,468.3736024,0.833648281,0.878335502,0.749765157
211.168572,249.3709679,445.2152604,0.878335502,0.852771965,0.761851337
249.3709679,400.6512891,613.893316,0.852771965,0.755842998,0.660099771
400.6512891,326.8832161,675.1261719,0.755842998,0.806356252,0.63525873
326.8832161,186.2679731,460.1488194,0.806356252,0.884539502,0.759843281
186.2679731,222.4037066,388.4851432,0.884539502,0.872682856,0.798721694
222.4037066,386.6661068,562.1912717,0.872682856,0.768445099,0.696216457
386.6661068,344.6662153,668.061862,0.768445099,0.790176408,0.634259367
344.6662153,223.9478385,507.5445399,0.790176408,0.863030219,0.723907195
223.9478385,359.7675087,542.8930035,0.863030219,0.820453773,0.739038009
359.7675087,407.835842,695.4502778,0.820453773,0.745448685,0.663873633
407.835842,399.0596181,686.8701389,0.745448685,0.750511408,0.631146985
399.0596181,269.4957682,565.3077734,0.750511408,0.823753927,0.684662139
269.4957682,269.5646354,500.3850651,0.823753927,0.820197433,0.703705792
269.5646354,404.9434115,577.0988194,0.820197433,0.736927102,0.667771388
404.9434115,385.6140408,665.6974783,0.736927102,0.751796546,0.629631707
385.6140408,5155.968225,5158.531658,0.751796546,0.348014166,0.345075622
5155.968225,92.52871962,5157.215868,0.348014166,0.827572723,0.35016227
92.52871962,82.39291667,199.6551953,0.827572723,0.836527118,0.73198979
82.39291667,80.51105903,189.4405729,0.836527118,0.846097866,0.741816561
80.51105903,81.79828559,191.8404818,0.846097866,0.855982056,0.748797881
81.79828559,84.93372396,196.7762543,0.855982056,0.856597669,0.750020185
84.93372396,83.88260417,198.4779514,0.856597669,0.863095806,0.754518262
83.88260417,63.40260417,173.3782552,0.863095806,0.871700959,0.765254191
63.40260417,69.5268967,159.4089453,0.871700959,0.864286263,0.762871469
69.5268967,99.68227431,201.7613585,0.864286263,0.854292656,0.752812983
99.68227431,102.784349,246.5714236,0.854292656,0.859651645,0.744644496
102.784349,87.66842882,228.1090885,0.859651645,0.856187941,0.740651764
87.66842882,124.7459028,231.3654601,0.856187941,0.829985754,0.731355794
124.7459028,115.0240842,257.5231293,0.829985754,0.833266327,0.717238072
115.0240842,111.3681554,246.0678385,0.833266327,0.825339365,0.719979652
111.3681554,81.11493924,213.1911155,0.825339365,0.834759336,0.722681912
81.11493924,69.06929253,162.0567405,0.834759336,0.847427334,0.749946902
69.06929253,76.51798611,160.1029123,0.847427334,0.838110785,0.753963098
76.51798611,85.53114583,178.233941,0.838110785,0.848058766,0.749395384
85.53114583,95.6928559,194.0206424,0.848058766,0.874073931,0.761327722
95.6928559,82.55604601,197.3324696,0.874073931,0.896450501,0.793343814
82.55604601,65.13855035,163.5249436,0.896450501,0.885153356,0.795253
65.13855035,56.7093967,142.4394401,0.885153356,0.87569957,0.773459252
56.7093967,61.30596354,125.6057595,0.87569957,0.864377408,0.782583291
61.30596354,85.63180122,156.0128168,0.864377408,0.821004629,0.751982262
85.63180122,69.47268663,162.5950174,0.821004629,0.819843568,0.729971701
69.47268663,80.47389757,147.6556554,0.819843568,0.815929097,0.733042203
80.47389757,96.40335938,179.2212326,0.815929097,0.817627337,0.72897339
96.40335938,92.44898438,194.2453212,0.817627337,0.834517507,0.731604914
92.44898438,85.9496441,171.6481858,0.834517507,0.806512816,0.729774905
85.9496441,90.12348958,165.5523438,0.806512816,0.805381483,0.721529363
90.12348958,101.6344748,189.3439453,0.805381483,0.81330072,0.715223602
101.6344748,96.38968316,200.3390799,0.81330072,0.823011094,0.719964669
96.38968316,3995.94066,3917.495273,0.823011094,0.438467849,0.440323715
3995.94066,29.61710503,3988.493659,0.438467849,0.946168024,0.439221665
29.61710503,43.09601997,88.38309028,0.946168024,0.924053611,0.860142138
43.09601997,5487.276042,5488.762365,0.924053611,0.31867182,0.318346413
5487.276042,251.6303516,5492.159076,0.31867182,0.78482789,0.321557788
251.6303516,263.1700651,495.4826302,0.78482789,0.781784264,0.680418028
263.1700651,4097.686997,4092.951046,0.781784264,0.308123522,0.306060095
4097.686997,97.29536892,4088.610586,0.308123522,0.934974503,0.309283645
97.29536892,73.1309592,235.447691,0.934974503,0.948647803,0.86263376
73.1309592,258.2345139,370.5482769,0.948647803,0.904902869,0.841243921
258.2345139,73.9172092,373.8124609,0.904902869,0.941345047,0.830870377
73.9172092,81.26346354,201.254197,0.941345047,0.939872475,0.858495486
81.26346354,4170.439375,4179.534627,0.939872475,0.23593673,0.235734939
4170.439375,126.1644054,4168.724562,0.23593673,0.957765723,0.236468566
126.1644054,115.4336806,269.3851953,0.957765723,0.965768748,0.914329005
115.4336806,108.8640234,263.8726345,0.965768748,0.956068392,0.910624737
108.8640234,85.40598524,247.058941,0.956068392,0.968190468,0.907328551
85.40598524,987.6657248,1120.41059,0.968190468,0.731820413,0.693873175
987.6657248,120.5721354,1170.33799,0.731820413,0.960166303,0.685792349
120.5721354,98.18019531,282.189553,0.960166303,0.968515336,0.913512119
98.18019531,95.0730599,255.7442188,0.968515336,0.96705941,0.920377411
95.0730599,3580.717635,3588.492344,0.96705941,0.251407988,0.25097914
3580.717635,221.7023785,3591.85201,0.251407988,0.885173174,0.250162165
221.7023785,174.7893967,511.3371918,0.885173174,0.911812469,0.771796831
174.7893967,175.9542535,465.9093707,0.911812469,0.909796029,0.791946913
175.9542535,157.1580556,453.6999479,0.909796029,0.919712041,0.797019493
157.1580556,159.7998698,434.6330122,0.919712041,0.915830233,0.800104796
159.7998698,160.1875911,438.2975477,0.915830233,0.916730714,0.797257018
160.1875911,163.5935764,447.7245095,0.916730714,0.917806454,0.797762911
163.5935764,156.189566,446.5158073,0.917806454,0.919917621,0.804119453
156.189566,326.9502127,604.3682161,0.919917621,0.876753543,0.76942195
326.9502127,154.9021484,594.4164236,0.876753543,0.915616506,0.769181638
154.9021484,169.908112,441.7596354,0.915616506,0.905451925,0.789835861
169.908112,170.3710069,445.058329,0.905451925,0.909217101,0.789412633
170.3710069,187.6380729,501.4828212,0.909217101,0.902715606,0.773717538
187.6380729,174.7488628,493.5961979,0.902715606,0.898414756,0.770384341
174.7488628,165.3520964,461.6112023,0.898414756,0.906031501,0.775866829
165.3520964,164.2074089,455.1710938,0.906031501,0.910797269,0.787081493
164.2074089,175.6581597,473.3553255,0.910797269,0.908704896,0.788188488
175.6581597,212.4395486,508.6480729,0.908704896,0.912883877,0.793190563
212.4395486,3063.697127,3075.930035,0.912883877,0.30691148,0.307253124
3063.697127,279.4961979,3058.671979,0.30691148,0.779688744,0.307415438
279.4961979,265.3071788,538.5260417,0.779688744,0.791227218,0.686406991
265.3071788,542.5959462,820.9328819,0.791227218,0.780826989,0.681106737
542.5959462,248.1416884,773.0379818,0.780826989,0.806601585,0.701291657
248.1416884,219.3766884,443.4350174,0.806601585,0.819619798,0.730662997
219.3766884,214.6198872,412.5050911,0.819619798,0.820439832,0.743237865
214.6198872,231.3613715,399.2697656,0.820439832,0.817626938,0.758306387
231.3613715,175.7897526,382.9751432,0.817626938,0.847382465,0.762946759
175.7897526,154.5890148,314.3393924,0.847382465,0.870526081,0.792945331
154.5890148,148.9145095,297.6428125,0.870526081,0.881141531,0.802801001
148.9145095,132.7899566,300.0273655,0.881141531,0.892728267,0.801429222
132.7899566,113.671901,251.2379688,0.892728267,0.909755016,0.833255993
113.671901,98.42703993,221.9807899,0.909755016,0.905743246,0.843472731
98.42703993,115.5067361,238.0702691,0.905743246,0.894806733,0.807246992
115.5067361,146.3324349,299.7504123,0.894806733,0.869618503,0.767913526
146.3324349,185.2303212,338.4702995,0.869618503,0.835358813,0.743200001
185.2303212,224.1197266,384.8083203,0.835358813,0.807426779,0.721187507
224.1197266,3313.56418,3322.729609,0.807426779,0.310282646,0.309300117
3313.56418,521.605612,3338.231892,0.310282646,0.746573068,0.305979592
521.605612,461.3201649,938.5997526,0.746573068,0.772269678,0.602915856
461.3201649,397.797066,882.9234028,0.772269678,0.799619235,0.620994888
397.797066,347.7765451,794.1779688,0.799619235,0.818800787,0.648897748
347.7765451,318.1296094,731.919349,0.818800787,0.831528557,0.671099022
318.1296094,294.3687457,697.2178082,0.831528557,0.841264057,0.679379387
294.3687457,288.4787283,675.0110677,0.841264057,0.844434856,0.686023915
288.4787283,299.8106337,650.5167839,0.844434856,0.837065503,0.69155573
299.8106337,253.7900043,625.1307943,0.837065503,0.864593989,0.705522509
253.7900043,228.8691927,576.1594401,0.864593989,0.883309376,0.736814683
228.8691927,273.0713542,576.6100868,0.883309376,0.862840237,0.741515438
